"created_at","full_text","id","user/created_at","user/name"
"2023-04-25T01:57:22.000Z","Pengelola jalan tolnya gercep menanggapi pengaduan oknum partai pendukung pemerintah ...
Tanpa menyelidiki kebenaran klaim sepihaknya.. 
Kasihan pemilik warungnya ...","1650680367354101760","2021-04-18T11:54:43.000Z","boediantara"
"2022-10-01T01:13:11.000Z","""If everybody likes you, you have a problem.""

Kata quotes bijak.

Makanya,

Saya ngga  peduli kalian suka sama saya atau tidak. 

Benci saya atau tidak. 

Banyak yg benci Doktif, loh.  Bodo amat!

Yang  saya pedulikan adalah: 

Saya bicara benar kepada Anda.","1576017349727379456","2022-03-13T01:43:06.000Z","Dokter Tifa"
"2022-09-30T22:05:30.000Z","""Hi Doctor Tifa. Where are you come from?""

Indonesia.

""Owh, one of the poorest country, right?""

Adodoe malunya. 

Udahlah negara terkorup, termisqueen pulak. 

https://t.co/5WkhFsa6AU","1575970117942665217","2022-03-13T01:43:06.000Z","Dokter Tifa"
"2022-09-27T23:19:48.000Z","Dimana letak Pemerintah berpihak pada rakyat?

Cukup dg bangun jalan tol, bandara, pelabuhan, Kereta cepat, LRT  yg mangkrak dan akhirnya dijual satu-satu?

Ngga henti2nya bikin sengsara  rakyat! 

https://t.co/LGcY87PczI","1574901650049101824","2022-03-13T01:43:06.000Z","Dokter Tifa"
"2022-09-27T10:01:12.000Z","Yg SDH punya harta Rp 300T msh kurang juga, ikut nimbrung proyek kompor listrik.

Kenapa Pemerintah tdk prioritaskan pengusaha kecil UMKM utk disupport bikin kompor listrik?

Karena Pemerintah tdk pernah berpihak kpd rakyat kecil. 

https://t.co/oiJbkvlMrO","1574700677150158848","2022-03-13T01:43:06.000Z","Dokter Tifa"
"2022-09-18T11:33:09.000Z","Ini pertanda, masa pakaimu, Buzzer, tinggal menghitung hari.

Setelah Surya Paloh, bakal ada Boss Boss besar lagi yang buang badan dan lempar para Buzzer ini di jalanan.

Penggunaan Buzzer utk melanggengkan kekuasaan, adalah kejahatan  berat sekaligus cacat  sejarah negara ini. https://t.co/kKHiZ3QIxX","1571462324879523843","2022-03-13T01:43:06.000Z","Dokter Tifa"
"2023-04-23T02:37:51.000Z","@BudiWid42032126 Bisa 20.000 hutang Indonesia jangankan bayar hutang, ngurus hutangnya aja udah gak mampu 😅

Jangan gila deh lu 🤦🏻‍♂️😅😅

.","1649965780149346306","2015-04-28T07:40:32.000Z","Helmi Felis"
"2023-04-22T04:20:06.000Z","NETIZEN.!!

Kalian juga bisa menentukan kemana arah bangsa ini. Jangan diam.!

Mari kita suarakan kebenaran.! Lawan Rezim Buzzer ini

Suara kalian sangat menentukan, suara kalian adalah masa depan kalian

Lawan atau kalian akan hidup di negara yang rusak dari Hulu ke Hilir.!

✌🏽","1649629125391556608","2015-04-28T07:40:32.000Z","Helmi Felis"
"2023-04-30T03:47:42.000Z","Pejabat Otorita IKN Bakal Terapkan Smart Lighting di IKN 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/BdV9EIyelV","1652520075243700224","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-30T03:46:47.000Z","IKN Dikembangkan Dengan Konsep Smart City 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/gBhiZbwJzU","1652519843336421376","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-29T04:58:10.000Z","Konsep Kota Hutan Ala IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/RfPoKvx2Mr","1652175418026512389","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-29T04:56:44.000Z","Konsep Kota Hutan Ala IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/HZn1KumyD5","1652175057127604229","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-28T01:48:15.000Z","Kementerian PUPR Percepat Pembangunan Hunian Bagi ASN 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/pNwGT8AVtd","1651765235043434496","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-28T01:47:37.000Z","IKN Nusantara Terapkan Ekosistem Smart City
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/xkM6K6LsQ3","1651765077136252928","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-27T02:34:12.000Z","Jerman Tertarik Berkolaborasi Dalam Pembangunan Hijau IKN 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/4LHqzxigdK","1651414411041722368","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-27T02:33:36.000Z","Jerman Tertarik Berkolaborasi Dalam Pembangunan Hijau IKN 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/tJBmnVYmiA","1651414263964262400","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-26T02:38:19.000Z","Pembangunan Kota Hutan IKN Dari Delegasi Kongres AS
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/5qlNbkPWOK","1651053061123772416","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-26T02:37:48.000Z","Jokowi Komitmen Pertahankan Hutan Primer di Kawasan IKN 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/oUPTquVCMo","1651052932799004672","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-25T04:53:34.000Z","Presiden Instruksikan Fasilitas Pendidikan dan Kesehatan di IKN Nusantara Segera Dibangun 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/h7OvsMlunN","1650724710882349056","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-25T04:47:50.000Z","Presiden Instruksikan Fasilitas Pendidikan dan Kesehatan di IKN Nusantara Segera Dibangun 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/iv7vs0pTEm","1650723266884177922","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-24T02:52:42.000Z","Otorita IKN Tawarkan Peluang Kerja Sama Internasional di Hannover Messe 2023
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/ROemaOeyGZ","1650331904170934272","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-24T02:52:09.000Z","Otorita IKN Kunjungi Markas Siemens di Berlin
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/lfr2TSkk7o","1650331766291582980","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-23T07:22:35.000Z","182 Investor Minati Proyek Pembangunan IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/SrjnvTHbTk","1650037434745487360","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-23T07:22:08.000Z","182 Investor Minati Proyek Pembangunan IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/btPBqn6NTi","1650037321612554240","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-22T02:38:44.000Z","Mahfud MD Takjub Pembangunan IKN Capai 28 Persen
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/sePSbzI0Zx","1649603614774808576","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-22T02:37:26.000Z","IKN Nusantara Kota Dunia Untuk Untuk Semua 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/mPpk2TrsLx","1649603285303820288","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-21T02:13:28.000Z","22 Tower Hunian Berteknologi Modular Untuk Pekerja Konstruksi di IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/lz75WZSMSk","1649234870043029506","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-21T02:10:50.000Z","22 Tower Hunian Berteknologi Modular Untuk Pekerja Konstruksi di IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/tpuEexu6h4","1649234203517812736","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-20T03:53:04.000Z","Paviliun Indonesia di Hannover Messe 2022 Pamerkan Tentang IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/kHi4mXYjU7","1648897547250073601","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-19T03:20:03.000Z","Mahfud MD Seketika Takjub Dalam Progres Pembangunan IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/7ofEUXGxi5","1648526850501804032","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-19T03:17:44.000Z","Progres Pembangunan Hunian Bagi ASN, TNI dan Polri di IKN Sudah Mencapai 26 Persen 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/LatKStcFgR","1648526266218455040","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-18T01:36:25.000Z","IKN Nusantara Dorong Investasi SDM dan Pertumbuhan Ekonomi Kalimantan Timur 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/raNe93yggQ","1648138381325656065","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-18T01:35:45.000Z","Minat Investor Pembangunan IKN Nusantara Sangat Tinggi 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/nMl7wUp2H2","1648138211879968768","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-17T02:41:18.000Z","167 Investor Berminat Investasi di IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/4iWLHrP4mj","1647792321608712192","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-17T02:40:25.000Z","167 Investor Berminat Investasi di IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/6ouA0FC0Yo","1647792098643685376","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-16T04:14:35.000Z","Menteri Basuki dan Menko Mahfud Tinjau Proges Pembangunan Infrastruktur IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/2mXtBNjWcz","1647453409333895169","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-16T04:13:49.000Z","Delegasi Kongres AS Aspirasi Pembangunan Hutan Kota di IKN
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/PlIcwlL3WV","1647453214823022593","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-15T03:58:47.000Z","Mahfud MD Takjub Dengan Pesatnya Pembangunan IKN 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/ffKdpqpiGG","1647087045901430786","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-15T03:57:54.000Z","IKN Nusantara Adalah Kota Masa Depan
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/Z7QkbEJnhT","1647086820981874689","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-14T03:53:43.000Z","Dukung IKN Nusantara Kaltim Siap Bersinergi Menjadi Mitra
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/SW8ck5otok","1646723380694122497","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-14T03:53:11.000Z","Dua Investor Baru Siap Bangun Hubuan ASN di IKN 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/98hafpkrff","1646723247369756673","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-13T04:18:06.000Z","Perkembangan Pembangunan Fisik di IKN Sudah Capai 25%
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/tWI3f1YmGo","1646367129837670400","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-13T04:16:59.000Z","Perkembangan Pembangunan Fisik di IKN Sudah Capai 25%
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/e0ecBEra3U","1646366848831873024","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-12T02:30:19.000Z","Progres Pembangunan Istana Negara di IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/y7i0Bf8cf5","1645977619534598147","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-12T02:29:33.000Z","Otorita IKN Wujudkan Masyarakat Cakap Digital
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/sR8KeMD4Ty","1645977426223304704","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-11T04:00:06.000Z","Wujudkan IKN Hijau, Menteri Bappenas Kunjungi Kebun Bibit
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/Kz6M8OqZ1c","1645637826573377538","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-11T03:58:23.000Z","Dalam Pembangunan IKN, Pemerintah Membangun Ruang Hijau Terbuka Pun Perlu Perencanaan 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/B2YeHAZjaM","1645637393591193600","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-10T03:02:42.000Z","Ketua Gepak Kuning Tepis Isu Proyek IKN Pemicu Banjir di Sepaku 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/5FJCmYda6K","1645260992216199168","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-10T03:00:29.000Z","Capaian Pembangunan Fisik IKN Sudah 25 Persen 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/jcUcvfDz42","1645260435342630912","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-09T03:21:17.000Z","Pemerintah Ajak Masyarakat Dalam Pemilihan Logo IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/ajo4dHcKb6","1644903279598637058","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-29T13:37:39.000Z","Kasat Narkoba Polres Metro Jaktim Diduga Bunuh Diri di Rel Kereta Jatinegara Jakarta Timur https://t.co/C4QSDRXByg","1652306150807969793","2009-04-10T11:39:18.000Z","Ali Syarief"
"2023-04-30T21:24:45.000Z","Apa yang terlihat diluar, merupakan cermin dari apa yang ada didalam.","1652786090204626944","2013-02-25T15:33:59.000Z","Call me SK🍎"
"2023-04-30T08:16:42.000Z","Sesat Pikir Jokowi Soal Oposisi

https://t.co/Mt0Rh3IyJu","1652587767443103746","2009-04-10T11:39:18.000Z","Ali Syarief"
"2023-04-30T01:06:52.000Z","Proyek Radikal Radikul Untuk Mengatasi isu:
1. 349 T di @KemenkeuRI 
2. Bandara Yang Jadi Tempat Foto Prawedding
3. Kereta Cepat Yang Gunakan APBN
4. Bangun Infrastruktur Untuk Ajang Korupsi
5. IKN Yang Over Subscribe
6. Subsidi Es Doger 71 M
7. Mobil Super Sonic Esemka
8. DLL
😜","1652479597123076101","2022-03-16T15:26:16.000Z","Nicho Silalahi"
"2023-04-06T02:52:04.000Z","Delegasi Jepang Lirik IKN Untuk Jalin Kerja Sama 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/IO392FOddO","1643808763969937408","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-06T02:51:36.000Z","Delegasi Jepang Antusias Melihat Prospek dan Peluang Kerjasama Pembangunan IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/XeNEKst0kb","1643808646747545600","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-05T02:36:22.000Z","Dua Investor Baru Siap Bangun Hunian ASN di IKN
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/98NR5L4L9I","1643442427200679936","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-29T01:38:14.000Z","@dp_koesmirah Sistem yg buruk","1652125102417510401","2009-04-10T11:39:18.000Z","Ali Syarief"
"2023-04-30T00:48:51.000Z","Satu persatu akan terbuka
Tunggu tanggal mainnya
Cc: Pak @msaid_didu
https://t.co/OX7feRHbOe","1652475062455504896","2011-09-19T04:12:00.000Z","S0EY0T0"
"2023-04-05T02:35:37.000Z","Dua Investor Baru Siap Bangun Hunian ASN di IKN
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/EXfBVbBktT","1643442237580394496","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-30T02:30:39.000Z","Komjen Pol Drs. Dharma Pongrekun apa itu radikal dlm pengertian yg benar, bukan radikal spt jualannya para buzzer ceby pki ogeb yg jelas tujuannya memusuhi dan memecah belah islam, pki bilang agama adalah candu yg artinya komunis itu sangat benci dg agama (islam). https://t.co/6CM3bCGTFh","1652500681444696064","2022-12-16T03:32:27.000Z","𝙈𝙖𝙡𝙞𝙠𝙖 🇮🇩🇵🇸"
"2023-04-29T01:26:27.000Z","Otoritas Keamanan Pangan Taiwan Menyatakan Indomie Ayam Special Tidak Aman. Indofood Ngeyel Aman https://t.co/6DkZ2cGKMw","1652122140152565760","2009-04-10T11:39:18.000Z","Ali Syarief"
"2023-04-04T01:44:17.000Z","Tanggapan Akademisi UGM Terkait Strategi Percepatan Reforestasi Hutan Tropis IKN 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/gcEjyPc78d","1643066931484975106","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-30T02:14:44.000Z","@ZAEffendy Presiden sebagai petugas partai jilid 1 memberi penghargaan ke calon petugas partai ke 2 dr partai yg sama #ambyar","1652496679659261953","2021-04-18T11:54:43.000Z","boediantara"
"2023-04-29T01:22:15.000Z","BMKG Prakirakan Puncak Dan Berakhirnya Suhu Panas di Indonesia https://t.co/x5U2ydI0Qj","1652121080826564609","2009-04-10T11:39:18.000Z","Ali Syarief"
"2023-04-04T01:43:47.000Z","Republik Korea Dukung Pengembangan Teknologi Smart City di IKN 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/Wh5RRyjym3","1643066802493341696","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-29T11:42:58.000Z","Etika politiknya, Presiden jangan pernah endorse bacapres; Karena, fakta Prov Jateng: Termiskin kedua di P. Jawa dari 15 provinsi termiskin, dan Upah terrendah se-#Indonesia bisa seketika peroleh penghargaan “provinsi berkinerja terbaik nasional” dari Pembantu Presiden?! #Nalar! https://t.co/TNt5hKFBzZ","1652277290255142914","2010-04-05T08:34:40.000Z","#KataNalar"
"2023-04-03T02:55:21.000Z","Menlu RI Bicarakan IKN di Korea Selatan 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/x9p3xVwKau","1642722428345540609","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-03T02:53:52.000Z","Pengusaha Jepang Kunjungi IKN Nusantara dan Lirik Potensi Investasi 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/dCN3vycEVB","1642722054960189441","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-02T03:47:15.000Z","IKN Nusantara Akan Memajukan Infrastruktur Digital di Kalimantan Timur 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/V1JIinymw3","1642373098765975553","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-29T22:48:16.000Z","Kriteria dalam penilaiannya apa kok bisa dapat penghargaan ?

Banjir berhari hari, lalu masih ada masalah Desa Wadas. UMP paling kecil, tingkat kemiskinan masih tinggi. 

Dimana bisa bilang Jateng jadi provinsi Berkinerja Terbaik Se-Indonesia ⁉️

#salamakalsehat https://t.co/in5ymaoYy9","1652444718486413312","2022-12-22T09:37:19.000Z","Hanoman Putih"
"2023-04-02T03:46:46.000Z","IKN Nusantara Era Baru Pembangunan Indonesia 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/HGorUjpINu","1642372977252794368","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-01T04:27:40.000Z","Pemerintah Akan Bangun Kereta di IKN 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/cc0mnf2jHc","1642020884683837441","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-30T01:55:03.000Z","@Yom_N_Friends Jadi ingat penghargaan ini https://t.co/dXDkWP5mhL","1652491723430567937","2021-04-18T11:54:43.000Z","boediantara"
"2023-04-01T04:26:56.000Z","Pemerintah Akan Bangun Kereta di IKN 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/z4XqZzWa4L","1642020697575952385","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-31T01:54:25.000Z","Pemerintah Akan Bangun Bandara VIP di IKN Nusantara
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/3vasTQQ6bt","1641619928062263296","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-29T14:30:30.000Z","Ini benar-benar menjaga ormasnya. Tidak seperti ormas yang usul cawapres dari anggotanya. https://t.co/HZr1pjJsfq","1652319450178400257","2011-01-28T00:51:16.000Z","Noval Assegaf"
"2023-03-31T01:54:02.000Z","OIKN dan UNDP Sepakati Kerjasama Membangun IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/tFhwq6P8ry","1641619833849778176","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-29T04:17:22.000Z","Ketika buzzerRp &amp; Influencer sudah hadir mengawal sebuah kebijakan..

Disitu kita menjadi ragu,  
Apa benar RUU Omnibuslaw Kesehatan yg kesannya dipaksakan spt UU Ciptaker ini, benar membawa kebaikan utk rakyat ??

Alih - alih mengajak semua para akademisi &amp; stakeholder yg paling… https://t.co/DGfDHeF9kY","1652165150043148288","2013-04-15T23:59:03.000Z","Eva Sri Diana Chaniago"
"2023-03-30T02:39:22.000Z","Harapan Masyarakat Terhadap Pembangunan IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/ViRr4gzccB","1641268850993008641","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-30T02:37:30.000Z","IKN Nusantara Merupakan Basis Ekonomi Baru
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/yi1jaTKQQZ","1641268384560996352","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-29T02:18:29.000Z","Kerja Sama OIKN dan UNDP Bangun IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/cRdmwCOCzK","1640901208293654531","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-29T02:17:55.000Z","Kerja Sama OIKN dan UNDP Bangun IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/PfWHxJ3ARo","1640901065762807809","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-28T02:44:01.000Z","IKN Nusantara Pembangunan Bandara VIP
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/LhSTACHkfM","1640545248119230464","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-28T02:43:11.000Z","Bandara VIP di IKN Mulai Dibangun Mei atau Juni 2023
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/q7uKw0N34k","1640545037481283585","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-27T02:03:31.000Z","Otorita IKN Kerja Sama Dengan UNDP Bangun IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/20VsLb38lE","1640172666597556226","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-27T02:02:55.000Z","Otorita IKN Kerja Sama Dengan UNDP Bangun IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/rtAZbDDPAg","1640172517838176256","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-26T02:57:41.000Z","Pemerintah Akan Bangun Bandara VIP di IKN 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/Y3clVVDm3V","1639823909431422976","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-26T02:56:46.000Z","Pemerintah Berencana Bangun Bandara VIP, Jaraknya 10 Km Dari IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/T5JXMvEvnL","1639823678488854530","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-25T02:25:44.000Z","Korea Selatan Hibahkan Instalasi Pengolahan Air ke IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/v6ToUuk4hK","1639453481307365377","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-24T02:35:10.000Z","Semua Jalan Tol Baru di IKN Akan Terapkan MLFF
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/UsDzU9xrsu","1639093467975655427","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-09T03:20:30.000Z","Pemerintah Ajak Masyarakat Dalam Pemilihan Logo IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/kF89vTVyWI","1644903083468795904","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-25T02:25:06.000Z","Korea Selatan Siap Investasi di IKN Nusantara 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/b761Sb1miM","1639453325203755010","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-24T02:36:53.000Z","Semua Jalan Tol Baru di IKN Akan Terapkan MLFF
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/l3Na5Ag3eS","1639093899271753729","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-03-22T02:48:11.000Z","Bendungan Anti Banjir di IKN Segera Selesai 
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/a1qNhdquel","1638371970738966528","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-29T08:23:09.000Z","Bahlil Bahlil katanya investor ingin pemimpin selanjutnya spt Jkw... 
Jkw SENDIRI menawarkan IKN saja sampai sekarang INVESTASI NIHIL 
Bahlil ... Bahlil ... https://t.co/6opP8KcesD","1652227003758829571","2021-04-18T11:54:43.000Z","boediantara"
"2023-03-21T03:47:44.000Z","Proyek IKN Nusantara Bikin Investor Singapura Terpincut
#IbuKotaNegara
#IKNNusantara
#PindahIbuKota https://t.co/iWCnZkBORQ","1638024568517558275","2021-02-03T11:47:47.000Z","Citra Purnama"
"2023-04-29T06:45:33.000Z","Provinsi Jawa Tengah
-urutan 2 prov termiskin di Pulau Jawa,
- masuk 15 besar prov termiskin,
- masuk 10 besar prov terkorup,
-urutan 3 prov paling banyak warga miskin,
- upah terendah se-Indonesia Raya ada di Jateng.

Diganjar sanksi ❌
Diganjar sertifikat provinsi terbaik ✅","1652202444426993665","2019-01-25T16:47:54.000Z","Alsa Papua"
"2023-04-29T02:53:19.000Z","IKN
Ada yg ngomong Januari sdh ada gedung
Ada yg SHOCK dan ngomong OVERSUBSRIBE
Tapi ..
Kata p Basuki sampai sekarang INVESTASI NIHIL 
Jadi buat apa bohong ??? https://t.co/axrRRyIe4t","1652143998964989953","2021-04-18T11:54:43.000Z","boediantara"
"2023-04-29T04:15:53.000Z","Selamat kepada para peserta yang lulus hingga tahapan akhir seleksi, serta terima kasih kepada seluruh putra-putri terbaik bangsa yang telah mengikuti rangkaian Seleksi Terbuka Pengisian Jabatan di Lingkungan OIKN. https://t.co/oInqQQTNbQ","1652164777714790400","2021-11-02T06:20:39.000Z","IKN_ID"
"2023-04-29T04:15:49.000Z","Otorita Ibu Kota Nusantara (OIKN) mengumumkan hasil Seleksi Terbuka Pengisian Jabatan Kepala Biro/Direktur di Lingkungan OIKN.

Informasi selengkapnya dapat diakses melalui laman 🔗https://t.co/rKQzO2s5FR https://t.co/pK60F6SFMt","1652164763147960320","2021-11-02T06:20:39.000Z","IKN_ID"
